id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
93796879,Sat Sep 04 2021 12:37:00 GMT-0700 (MST),9/4/21,2021-09-04 18:37:00 UTC,Mountain Time (US & Canada),1534181,dellakilleen,2021-09-05 23:49:13 UTC,2021-09-07 01:55:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93796879,https://inaturalist-open-data.s3.amazonaws.com/photos/155505672/medium.jpeg,,,,1,0,FALSE,,"Cochise County, AZ, USA",31.89886055,-109.1622484,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93796881,Sat Sep 04 2021 12:38:00 GMT-0700 (MST),9/4/21,2021-09-04 18:38:00 UTC,Mountain Time (US & Canada),1534181,dellakilleen,2021-09-05 23:49:13 UTC,2021-09-07 01:55:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93796881,https://inaturalist-open-data.s3.amazonaws.com/photos/155505730/medium.jpeg,,,,1,0,FALSE,,"Cochise County, AZ, USA",31.89886055,-109.1622484,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93906793,2021/09/06 8:49 AM PDT,9/6/21,2021-09-06 15:49:00 UTC,Pacific Time (US & Canada),539881,cbruner,2021-09-06 20:15:23 UTC,2021-09-07 00:07:15 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/93906793,https://inaturalist-open-data.s3.amazonaws.com/photos/155700320/medium.jpeg,,,,1,0,FALSE,,"Safford, AZ, USA",32.7982158,-109.7259034,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93906795,2021/09/06 8:49 AM PDT,9/6/21,2021-09-06 15:49:00 UTC,Pacific Time (US & Canada),539881,cbruner,2021-09-06 20:15:24 UTC,2021-09-07 00:08:21 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/93906795,https://inaturalist-open-data.s3.amazonaws.com/photos/155700382/medium.jpeg,,,,1,0,FALSE,,"Safford, AZ, USA",32.79821669,-109.7258881,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93925559,2021/08/23 2:02 PM MST,8/23/21,2021-08-23 21:02:00 UTC,Arizona,284246,memcinto,2021-09-06 22:26:49 UTC,2021-09-06 22:35:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93925559,https://inaturalist-open-data.s3.amazonaws.com/photos/155738142/medium.jpeg,,,,1,0,FALSE,,"Pima County, AZ, USA",31.85083611,-110.8094028,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93925693,2021/08/23 2:01 PM MST,8/23/21,2021-08-23 21:01:00 UTC,Arizona,284246,memcinto,2021-09-06 22:27:50 UTC,2021-09-06 22:35:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93925693,https://inaturalist-open-data.s3.amazonaws.com/photos/155738434/medium.jpeg,,,,1,0,FALSE,,"Pima County, AZ, USA",31.85078889,-110.8094028,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93934429,Mon Sep 06 2021 15:49:42 GMT-0700 (MST),9/6/21,2021-09-06 21:49:42 UTC,Mountain Time (US & Canada),2222786,krisgade,2021-09-06 23:40:20 UTC,2021-09-06 23:49:53 UTC,research,,https://www.inaturalist.org/observations/93934429,https://static.inaturalist.org/photos/155754040/medium.jpg,,,,1,0,FALSE,3,"E Kilmer St, Tucson, AZ, US",32.22597167,-110.90168,6,6,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93936548,Fri Aug 06 2021 11:32:34 GMT-0700 (MST),8/6/21,2021-08-06 17:32:34 UTC,Mountain Time (US & Canada),2222786,krisgade,2021-09-07 00:00:33 UTC,2021-09-07 00:37:05 UTC,research,,https://www.inaturalist.org/observations/93936548,https://static.inaturalist.org/photos/155758182/medium.jpg,,,,1,0,FALSE,3,"W High Creek Rd, Willcox, AZ, US",32.55767,-110.2115867,6,6,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93948132,Sun Sep 05 2021 12:05:45 GMT-0700 (MST),9/5/21,2021-09-05 18:05:45 UTC,Mountain Time (US & Canada),2835484,jimcubie,2021-09-07 02:02:46 UTC,2021-09-07 03:42:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93948132,https://inaturalist-open-data.s3.amazonaws.com/photos/155779910/medium.jpg,,,,2,0,FALSE,3,"Tucson, AZ, US",31.59652683,-111.3365913,20062,20062,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93950271,Mon Sep 06 2021 17:56:19 GMT-0700 (MST),9/6/21,2021-09-07 00:56:19 UTC,Arizona,432551,ellenm,2021-09-07 02:24:58 UTC,2021-09-08 05:25:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93950271,https://inaturalist-open-data.s3.amazonaws.com/photos/155783835/medium.jpg,,,On an orange cosmos but Arizona milkweed v close by. So tough to get a photo! ,1,0,FALSE,3,"E Five Star Blvd, Cottonwood, AZ, US",34.72076061,-112.0102039,3415,3415,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93951294,2021/09/06 9:41 AM MST,9/6/21,2021-09-06 16:41:00 UTC,Arizona,481399,desertharrier,2021-09-07 02:37:53 UTC,2021-09-07 03:05:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93951294,https://inaturalist-open-data.s3.amazonaws.com/photos/155784524/medium.jpeg,,,,1,0,FALSE,,"Canoa Ranch, AZ, USA",31.79498206,-111.0146321,16,16,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93951307,2021/09/06 11:25 AM MST,9/6/21,2021-09-06 18:25:00 UTC,Arizona,481399,desertharrier,2021-09-07 02:37:56 UTC,2021-09-07 03:05:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93951307,https://inaturalist-open-data.s3.amazonaws.com/photos/155784650/medium.jpeg,,,,1,0,FALSE,,"Green Valley, AZ, USA",31.86145695,-110.977292,2,2,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94019527,Tue Sep 07 2021 09:42:39 GMT-0700 (MST),9/7/21,2021-09-07 15:42:39 UTC,Mountain Time (US & Canada),4770120,nolan_walker,2021-09-07 18:16:00 UTC,2021-09-07 18:16:58 UTC,research,,https://www.inaturalist.org/observations/94019527,https://static.inaturalist.org/photos/155907978/medium.jpg,,,,1,0,FALSE,3,"Colossal Cave Mountain Park, Vail, AZ, US",32.0512285,-110.6362623,113,113,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94021030,2021/09/07 7:15 AM MST,9/7/21,2021-09-07 14:15:00 UTC,Arizona,2664620,dpsiminski,2021-09-07 18:28:13 UTC,2021-09-07 23:25:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94021030,https://inaturalist-open-data.s3.amazonaws.com/photos/155910429/medium.jpeg,,,Garden Wash. San Pedro Riparian National Conservation Area. ,1,0,FALSE,,"Sierra Vista Southeast, AZ, USA",31.53861054,-110.1391274,61,61,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94047803,2021/09/07 8:41 AM MST,9/7/21,2021-09-07 15:41:00 UTC,Arizona,1927245,andrewtree,2021-09-07 22:27:55 UTC,2021-09-08 04:52:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/94047803,https://inaturalist-open-data.s3.amazonaws.com/photos/155956727/medium.jpg,,,,2,0,FALSE,,"Pima County, AZ, USA",31.80795057,-110.7382506,31,31,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94074655,2021/09/07 1:48 PM PDT,9/7/21,2021-09-07 20:48:00 UTC,Pacific Time (US & Canada),539881,cbruner,2021-09-08 04:04:38 UTC,2021-09-08 04:16:54 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/94074655,https://inaturalist-open-data.s3.amazonaws.com/photos/156007898/medium.jpeg,,,,1,0,FALSE,,"Gila County, AZ, USA",33.37775387,-110.7705795,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94101554,Mon Aug 09 2021 13:30:09 GMT-0700 (MST),8/9/21,2021-08-09 19:30:09 UTC,Mountain Time (US & Canada),3424705,mikaelajones1,2021-09-08 13:27:24 UTC,2021-09-08 21:18:25 UTC,research,,https://www.inaturalist.org/observations/94101554,https://static.inaturalist.org/photos/156059455/medium.jpg,,,,1,0,FALSE,3,"E 22nd St, Tucson, AZ, US",32.206275,-110.9577783,,,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94140264,Sat Sep 04 2021 16:25:48 GMT-0700 (MST),9/4/21,2021-09-04 22:25:48 UTC,Mountain Time (US & Canada),2204011,beeruce,2021-09-08 19:53:10 UTC,2021-09-08 20:08:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94140264,https://inaturalist-open-data.s3.amazonaws.com/photos/156128080/medium.jpg,,,,1,0,FALSE,3,"Prescott National Forest, Cottonwood, AZ, US",34.7029296,-112.0238614,23,23,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94158962,Tue Sep 07 2021 15:16:13 GMT-0700 (MST),9/7/21,2021-09-07 22:16:13 UTC,Arizona,1475640,azheather,2021-09-08 23:08:36 UTC,2021-09-08 23:44:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94158962,https://inaturalist-open-data.s3.amazonaws.com/photos/156161999/medium.jpg,,,,1,0,FALSE,3,"Apache-Sitgreaves National Forests, Clifton, AZ, US",33.31554752,-109.3551958,167,167,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94165396,Wed Sep 08 2021 15:55:03 GMT-0700 (MST),9/8/21,2021-09-08 21:55:03 UTC,Mountain Time (US & Canada),1365546,argonauta,2021-09-09 00:27:51 UTC,2021-09-09 18:43:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94165396,https://inaturalist-open-data.s3.amazonaws.com/photos/156173379/medium.jpg,,,,1,0,FALSE,3,"Cochise County, US-AZ, US",31.90705096,-109.2772117,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94236560,Wed Sep 08 2021 20:59:51 GMT-0700 (MST),9/8/21,2021-09-09 02:59:51 UTC,Mountain Time (US & Canada),3184750,court_rae,2021-09-09 17:57:30 UTC,2021-09-09 18:00:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94236560,https://inaturalist-open-data.s3.amazonaws.com/photos/156300458/medium.jpg,,,,1,0,FALSE,3,"Coronado National Forest, Nogales, AZ, US",31.387305,-111.0512612,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94288056,2021/09/04 3:42 PM MDT,9/4/21,2021-09-04 21:42:00 UTC,Mountain Time (US & Canada),614085,mjandersen,2021-09-10 03:12:44 UTC,2021-09-10 03:13:21 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/94288056,https://inaturalist-open-data.s3.amazonaws.com/photos/156393001/medium.jpg,,,,2,0,FALSE,,"Santa Cruz County, AZ, USA",31.40035333,-111.0898533,,,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94289718,2021/09/06 3:12 AM EDT,9/6/21,2021-09-06 07:12:00 UTC,Eastern Time (US & Canada),3294562,jblackwoodmiller,2021-09-10 03:47:55 UTC,2021-09-10 11:17:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94289718,https://inaturalist-open-data.s3.amazonaws.com/photos/156396563/medium.jpeg,,,,1,0,FALSE,,"Coconino County, AZ, USA",35.42616,-111.886577,,,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94371029,2021/09/10 8:59 AM MST,9/10/21,2021-09-10 15:59:00 UTC,Arizona,836675,danielmcnair,2021-09-10 21:33:21 UTC,2021-09-14 21:23:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94371029,https://inaturalist-open-data.s3.amazonaws.com/photos/156531089/medium.jpg,,,On Caesalpinia,1,0,FALSE,,"Sam Hughes, Tucson, AZ, USA",32.2264782,-110.9344444,5,5,,,FALSE,,,Danaid wędrowny,Danaus plexippus,Monarch,Insecta,48662
94388862,Fri Sep 10 2021 07:35:29 GMT-0700 (MST),9/10/21,2021-09-10 14:35:29 UTC,Arizona,766973,bcison,2021-09-11 00:58:13 UTC,2021-09-11 04:11:50 UTC,research,,https://www.inaturalist.org/observations/94388862,https://static.inaturalist.org/photos/156569083/medium.jpg,,,,2,0,FALSE,3,"N 106th Pl, Scottsdale, AZ, US",33.62829271,-111.8518095,65,65,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94395827,2021/09/05 9:45 AM MDT,9/5/21,2021-09-05 15:45:00 UTC,Mountain Time (US & Canada),614085,mjandersen,2021-09-11 02:31:49 UTC,2021-09-11 02:34:02 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/94395827,https://inaturalist-open-data.s3.amazonaws.com/photos/156583024/medium.jpg,,,,1,0,FALSE,,"Santa Cruz County, AZ, USA",31.49808,-110.7031583,,,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94401231,2021/09/04 9:01 AM PDT,9/4/21,2021-09-04 16:01:00 UTC,Pacific Time (US & Canada),2577109,ginspin16,2021-09-11 03:53:05 UTC,2021-09-11 04:30:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94401231,https://static.inaturalist.org/photos/156593693/medium.jpeg,,,,1,0,FALSE,,"Tumacacori-Carmen, AZ, USA",31.56233344,-111.0397132,61,61,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94440447,Sat Sep 11 2021 07:36:31 GMT-0700 (MST),9/11/21,2021-09-11 14:36:31 UTC,Arizona,146492,lonniepilkington,2021-09-11 14:36:45 UTC,2021-09-11 23:01:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94440447,https://inaturalist-open-data.s3.amazonaws.com/photos/156662844/medium.jpg,,,,1,0,FALSE,3,"Grand Canyon National Park, Williams, AZ, US",36.02758999,-112.187868,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94496390,2021/09/09 10:30 AM UTC,9/9/21,2021-09-09 10:30:00 UTC,UTC,1705504,dutchjohn,2021-09-11 21:39:37 UTC,2021-09-11 21:49:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94496390,https://inaturalist-open-data.s3.amazonaws.com/photos/156759182/medium.jpeg,,,,1,0,FALSE,,"Pima County, AZ, USA",31.73073936,-110.8814602,122,122,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94521455,Wed Sep 08 2021 10:03:10 GMT-0700 (MST),9/8/21,2021-09-08 16:03:10 UTC,Mountain Time (US & Canada),2347942,azdsrtrt1,2021-09-12 01:21:34 UTC,2021-09-12 01:23:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94521455,https://inaturalist-open-data.s3.amazonaws.com/photos/156804434/medium.jpg,,,,1,0,FALSE,3,"Coronado National Forest, Rio Rico, AZ, US",31.70052167,-110.8473883,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94534864,Sat Sep 11 2021 13:48:59 GMT-0700 (MST),9/11/21,2021-09-11 19:48:59 UTC,Mountain Time (US & Canada),3939058,james_leenhouts,2021-09-12 03:54:17 UTC,2021-09-12 08:59:13 UTC,research,,https://www.inaturalist.org/observations/94534864,https://static.inaturalist.org/photos/156829891/medium.jpg,,,,1,0,FALSE,3,"N Gill Ave, Tucson, AZ, US",32.25626667,-110.9406883,8,8,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94570745,2021/09/08 1:31 PM PDT,9/8/21,2021-09-08 20:31:00 UTC,Pacific Time (US & Canada),913201,uzun,2021-09-12 13:55:21 UTC,2021-09-12 14:09:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94570745,https://inaturalist-open-data.s3.amazonaws.com/photos/156894815/medium.jpg,,,,1,0,FALSE,,"Patagonia, AZ 85624, USA",31.5395378,-110.7561963,2532,2532,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94577379,9/9/21 14:56,9/9/21,2021-09-09 21:56:10 UTC,Arizona,4987380,jeremiahfudgehouse,2021-09-12 14:47:54 UTC,2021-09-12 15:40:40 UTC,research,,https://www.inaturalist.org/observations/94577379,https://static.inaturalist.org/photos/156905723/medium.jpeg,,,,1,0,FALSE,2,"Payson, AZ 85541, USA",34.337575,-110.9488306,,,,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
94607691,Sat Sep 11 2021 13:11:58 GMT-0700 (MST),9/11/21,2021-09-11 19:11:58 UTC,Mountain Time (US & Canada),533383,nsteele,2021-09-12 18:23:09 UTC,2021-09-12 21:16:44 UTC,research,,https://www.inaturalist.org/observations/94607691,https://static.inaturalist.org/photos/156959233/medium.jpg,,,,1,0,FALSE,3,"Prescott National Forest, Chino Valley, AZ, US",34.89039667,-112.32795,3,3,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94621410,Sun Sep 12 2021 10:35:31 GMT-0700 (MST),9/12/21,2021-09-12 16:35:31 UTC,Mountain Time (US & Canada),2263273,kathleenmclin,2021-09-12 19:53:09 UTC,2021-09-12 19:56:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94621410,https://inaturalist-open-data.s3.amazonaws.com/photos/156982722/medium.jpg,,,,1,0,FALSE,3,"E Placita Mono, Tucson, AZ, US",32.21992745,-110.8339219,22,22,,,FALSE,,,Monarchfalter,Danaus plexippus,Monarch,Insecta,48662
94639778,Sun Sep 12 2021 08:31:54 GMT-0700 (MST),9/12/21,2021-09-12 15:31:54 UTC,Arizona,549575,canicas123,2021-09-12 22:07:52 UTC,2021-09-12 22:19:37 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/94639778,https://inaturalist-open-data.s3.amazonaws.com/photos/157015445/medium.jpg,,,,1,0,FALSE,3,"Coronado National Forest, Rio Rico, AZ, US",31.69948833,-110.84703,10,10,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94663775,Sun Sep 12 2021 13:23:39 GMT-0700 (MST),9/12/21,2021-09-12 20:23:39 UTC,Arizona,4704325,ehansen211,2021-09-13 01:45:13 UTC,2021-09-13 02:03:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94663775,https://inaturalist-open-data.s3.amazonaws.com/photos/157060257/medium.jpg,,,,1,0,FALSE,3,"Grand Canyon National Park, Marble Canyon, AZ, US",36.20031854,-111.9915356,1438,1438,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94766663,Mon Sep 13 2021 13:41:22 GMT-0700 (MST),9/13/21,2021-09-13 20:41:22 UTC,Arizona,146492,lonniepilkington,2021-09-13 23:22:10 UTC,2021-09-13 23:24:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94766663,https://inaturalist-open-data.s3.amazonaws.com/photos/157242141/medium.jpg,,,,1,0,FALSE,3,"Grand Canyon National Park South Rim, Grand Canyon, AZ, US",36.04956292,-112.149145,25,25,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94855432,2021/09/14 8:16 AM MST,9/14/21,2021-09-14 15:16:00 UTC,Arizona,2664620,dpsiminski,2021-09-14 19:11:52 UTC,2021-09-14 19:41:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94855432,https://inaturalist-open-data.s3.amazonaws.com/photos/157395756/medium.jpeg,,,San Pedro House Trails. San Pedro Riparian National Conservation Area. ,1,0,FALSE,,"Sierra Vista Southeast, AZ, USA",31.5429472,-110.1348144,31,31,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94868496,Tue Sep 14 2021 09:14:39 GMT-0700 (MST),9/14/21,2021-09-14 16:14:39 UTC,Arizona,1475640,azheather,2021-09-14 21:21:14 UTC,2021-09-14 21:32:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94868496,https://inaturalist-open-data.s3.amazonaws.com/photos/157420186/medium.jpg,,,Red Rock State Park,1,0,FALSE,3,"Coconino National Forest, Sedona, AZ, US",34.81380351,-111.8290585,44,44,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
94929130,2021/09/14 9:51 AM UTC,9/14/21,2021-09-14 09:51:00 UTC,UTC,3482257,geco4sea,2021-09-15 14:29:50 UTC,2021-09-15 14:31:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94929130,https://inaturalist-open-data.s3.amazonaws.com/photos/157530662/medium.jpeg,,,,1,0,FALSE,,"Patagonia, AZ 85624, USA",31.53867778,-110.7602556,,,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
95055600,9/6/21 13:33,9/6/21,2021-09-06 20:33:58 UTC,Arizona,748715,alexnelson,2021-09-16 17:36:55 UTC,2021-09-16 17:51:55 UTC,research,,https://www.inaturalist.org/observations/95055600,https://static.inaturalist.org/photos/157759839/medium.jpeg,,,,1,0,FALSE,2,"Patagonia, AZ 85624, USA",31.70041667,-110.8472167,,,,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
95087924,2021/09/12 7:47 PM MST,9/12/21,2021-09-13 02:47:00 UTC,Arizona,4372882,beelzebug,2021-09-16 22:45:54 UTC,2021-09-17 01:11:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95087924,https://inaturalist-open-data.s3.amazonaws.com/photos/157814707/medium.jpeg,,,,2,0,FALSE,,"Santa Cruz County, AZ, USA",31.53458889,-110.5284194,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
95225659,2021/09/17 10:06 AM UTC,9/17/21,2021-09-17 10:06:00 UTC,UTC,3482257,geco4sea,2021-09-18 03:15:59 UTC,2021-09-18 03:40:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95225659,https://inaturalist-open-data.s3.amazonaws.com/photos/158063764/medium.jpeg,,,,1,0,FALSE,,"Pima County, AZ, USA",31.78745556,-110.6362056,,,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
95241797,9/18/21 1:44,9/18/21,2021-09-18 08:44:05 UTC,Arizona,1178311,deanna54,2021-09-18 08:49:08 UTC,2021-09-21 18:20:04 UTC,research,,https://www.inaturalist.org/observations/95241797,https://static.inaturalist.org/photos/158093025/medium.jpeg,,,,2,0,FALSE,2,Mayer,34.39778298,-112.2362735,9640,9640,,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
95288099,9/14/21 13:03,9/14/21,2021-09-14 20:03:29 UTC,Arizona,2640247,cactusrotisserie,2021-09-18 17:27:09 UTC,2021-09-18 18:23:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95288099,https://inaturalist-open-data.s3.amazonaws.com/photos/158171231/medium.jpeg,,,,1,0,FALSE,2,"Sierra Vista Southeast, AZ, USA",31.41538999,-110.3036705,5,5,,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
95292202,Sat Sep 18 2021 10:36:00 GMT-0700 (MST),9/18/21,2021-09-18 16:36:00 UTC,Mountain Time (US & Canada),1534181,dellakilleen,2021-09-18 18:02:09 UTC,2021-09-18 18:35:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95292202,https://inaturalist-open-data.s3.amazonaws.com/photos/158178479/medium.jpeg,,,,1,0,FALSE,,"5311 E Calle Redonda, Phoenix, AZ 85018, USA",33.4919386,-111.9680619,20,20,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
95574639,2021/09/20 10:37 AM PDT,9/20/21,2021-09-20 17:37:00 UTC,Pacific Time (US & Canada),4888678,emwe,2021-09-20 20:09:20 UTC,2021-09-20 20:43:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95574639,https://inaturalist-open-data.s3.amazonaws.com/photos/158682815/medium.jpg,,,,2,0,FALSE,,"Flagstaff, AZ 86004, USA",35.2306208,-111.5499975,605,605,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
95621019,Sat Sep 18 2021 15:31:05 GMT-0700 (MST),9/18/21,2021-09-18 22:31:05 UTC,Arizona,65660,eric_hough,2021-09-21 03:22:31 UTC,2021-11-24 19:39:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95621019,https://inaturalist-open-data.s3.amazonaws.com/photos/170057002/medium.jpg,,,Pic to add ,1,0,FALSE,3,"Cochise County, US-AZ, US",31.92417051,-109.2600749,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
95621029,Sat Sep 18 2021 15:43:16 GMT-0700 (MST),9/18/21,2021-09-18 22:43:16 UTC,Arizona,65660,eric_hough,2021-09-21 03:22:35 UTC,2021-11-24 19:39:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95621029,https://inaturalist-open-data.s3.amazonaws.com/photos/170057199/medium.jpg,,,Pics to add,1,0,FALSE,3,"Cochise County, US-AZ, US",31.92615869,-109.2608204,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
95678253,Tue Sep 21 2021 10:52:15 GMT-0700 (MST),9/21/21,2021-09-21 16:52:15 UTC,Mountain Time (US & Canada),4215269,theearthworm,2021-09-21 18:03:31 UTC,2021-09-21 22:41:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95678253,https://inaturalist-open-data.s3.amazonaws.com/photos/158862634/medium.jpg,,,,2,0,FALSE,3,"The University of Arizona, Tucson, AZ, US",32.23703333,-110.954925,16,16,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
95699867,Sun Sep 19 2021 15:18:42 GMT-0700 (MST),9/19/21,2021-09-19 22:18:42 UTC,Arizona,1475640,azheather,2021-09-21 21:42:34 UTC,2021-09-21 22:09:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95699867,https://inaturalist-open-data.s3.amazonaws.com/photos/158902536/medium.jpg,,,,2,0,FALSE,3,"Dead Horse Ranch State Park, Cottonwood, AZ, US",34.75573824,-112.0129805,93,93,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
95804815,9/22/21 14:32,9/22/21,2021-09-22 21:32:17 UTC,Arizona,1850083,hylac,2021-09-22 23:01:11 UTC,2021-09-22 23:04:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95804815,https://inaturalist-open-data.s3.amazonaws.com/photos/159090373/medium.jpeg,,,,1,0,FALSE,2,"Thatcher, AZ, USA",32.80066111,-109.76335,,,,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
95909521,Thu Sep 23 2021 13:22:10 GMT-0700 (MST),9/23/21,2021-09-23 19:22:10 UTC,Mountain Time (US & Canada),20834,entomo-logic,2021-09-23 23:46:11 UTC,2021-09-24 00:09:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95909521,https://inaturalist-open-data.s3.amazonaws.com/photos/159278265/medium.jpg,,,,2,0,FALSE,3,"Tumacácori National Historical Park, Carmen, AZ, US",31.56786667,-111.0512167,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
